year,city,regionid,province,provincecode,envirct04,envirct06,envirct09,eect01,eect02,eect04,fict03,gdpct01,gdpct02,gdpct03,gdpct04,gdp_percapita,eicct01,averagetemperature,averagerelativehumidity,precipitation,sunshinehours,ccnl2s,e2s,egdp2s,hdmsp2s,hviirs2s,panda2s,viirs2s,vl2s,e2m,egdp2m,ccnl2m,hdmsp2m,hviirs2m,panda2m,viirs2m,vl2m
2021,澄迈县,469023,海南省,460000,,,,,,,,,,,,,,,,,,,,,,33044.012,,10423.54822,6004.5161,,,,,13.112091,,0.97420266,0.69447511
2021,定安县,469021,海南省,460000,,,,,,,,,,,,,,,,,,,,,,14260.412,,3645.328704,2318.0386,,,,,9.9737654,,0.618809843,0.46152237
2021,东方市,469007,海南省,460000,,,,,,,,,,,,,,,,,,,,,,75313.492,,43987.02532,13650.884,,,,,25.24896,,3.460083615,1.4711546
2021,乐东黎族自治县,469027,海南省,460000,,,,,,,,,,,,,,,,,,,,,,65128.68,,29621.88018,9942.8311,,,,,20.573065,,1.986633386,0.86623436
2021,临高县,469024,海南省,460000,,,,,,,,,,,,,,,,,,,,,,21207.58,,6728.419334,4160.7764,,,,,12.68634,,0.972317137,0.76001197
2021,陵水黎族自治县,469028,海南省,460000,,,,,,,,,,,,,,,,,,,,,,29340.152,,10582.19173,5765.0249,,,,,20.207209,,1.677511794,1.2670931
2021,琼海市,469002,海南省,460000,,,,,,,,,,,,,,,,,,,,,,27177.514,,8044.607368,5104.4268,,,,,12.7672,,0.899916069,0.72479659
2021,琼中黎族苗族自治县,469030,海南省,460000,,,,,,,,,,,,,,,,,,,,,,15923.615,,2227.082876,1196.8458,,,,,8.2232428,,0.16741879,0.10467257
2021,屯昌县,469022,海南省,460000,,,,,,,,,,,,,,,,,,,,,,11826.345,,2029.983788,1240.8239,,,,,8.8857794,,0.33420484,0.23793846
2021,万宁市,469006,海南省,460000,,,,,,,,,,,,,,,,,,,,,,36515.855,,10696.43488,5463.4331,,,,,15.38071,,0.920852813,0.69822401
2021,文昌市,469005,海南省,460000,,,,,,,,,,,,,,,,,,,,,,40511.375,,11440.10502,6768.7441,,,,,11.39685,,0.798441335,0.68032271
2021,五指山市,469001,海南省,460000,,,,,,,,,,,,,,,,,,,,,,7688.8315,,1179.274045,681.14502,,,,,8.6190844,,0.208749179,0.14013453
2021,济源市,419001,河南省,410000,,,,,,,,,,,,,,,,,,,,,,36213.184,,13599.70611,9752.8662,,,,,15.843679,,1.258903379,1.0768169
2021,潜江市,429005,湖北省,420000,,,,,,,,,,,,,,,,,,,,,,33324.563,,10607.7208,6928.0444,,,,,12.793943,,0.982335124,0.7541725
2021,神农架林区,429021,湖北省,420000,,,,,,,,,,,,,,,,,,,,,,6137.8823,,350.3775758,114.155,,,,,7.1006465,,0.019757741,0.007481297
2021,天门市,429006,湖北省,420000,,,,,,,,,,,,,,,,,,,,,,34987.895,,8140.996514,5295.8047,,,,,10.433034,,0.574143636,0.43986636
2021,仙桃市,429004,湖北省,420000,,,,,,,,,,,,,,,,,,,,,,39007.387,,12371.76265,8985.8262,,,,,11.650038,,0.909334712,0.78174776
2021,北京市,110000,北京市,110000,,,,1413.5,1200.7,,1443424,40269.602,0.30000001,18,81.699997,183980,,13.6333,56.366699,686.5,2285,,,,,650450.94,,578345.8165,460772.03,,,,,28.548172,,5.787240978,5.4040337
2021,上海市,310000,上海市,310000,,,,1492.92,,3926,2255100,43214.852,0.2,26.5,73.300003,173600,,18.075001,76.983299,1386.3,2051.1001,,,,,520840.72,,653749.0663,505978.53,,,,,47.967415,,15.01693212,17.636616
2021,天津市,120000,天津市,120000,,,,1151.5601,72.349998,,538886,15695.046,,,,113732,,13.6417,60.950001,913.90002,2475.1001,,,,,618546.25,,554154.1617,366348.59,,,,,34.023914,,7.620313135,6.9016867
2021,重庆市,500000,重庆市,500000,,,,3414.6567,,,223583,27894.02,6.9000001,40.099998,53,86879,,19.450001,75.908302,1216.2,1054.5,,,,,1049651.1,,365060.354,300379.06,,,,,12.870858,,0.822257346,0.79132414
2021,阿拉善盟,152900,内蒙古自治区,150000,,,,,,,,363.60001,5.4000001,62.200001,32.400002,137663,,,,,,,,,,149425.66,,24874.61511,14767.608,,,,,8.6648512,,0.016973159,0.011713803
2021,锡林郭勒盟,152500,内蒙古自治区,150000,,,,,,,,1014.7,14.5,49.099998,36.400002,91235,,,,,,,,,,259279.84,,44142.96753,19594.752,,,,,8.8551168,,0.034041121,0.017610669
2021,兴安盟,152200,内蒙古自治区,150000,,,,,,,,601.79999,34.799999,26.200001,39,42702,,,,,,,,,,89163.875,,30643.97963,10421.296,,,,,9.2084656,,0.082733197,0.032859739
2021,阿里地区,542500,西藏自治区,540000,,,,,,,,,,,,,,,,,,,,,,43175.359,,5934.581317,3896.8013,,,,,7.9304729,,0.003166088,0.002468274
2021,阿克苏地区,652900,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,791017.75,,237881.3848,90381.688,,,,,11.021335,,0.302170303,0.13362199
2021,阿勒泰地区,654300,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,116520.06,,38046.7247,15696.791,,,,,10.261436,,0.047849912,0.023219276
2021,和田地区,653200,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,280787.25,,57223.37639,34298.602,,,,,9.5989676,,0.039622875,0.027648946
2021,喀什地区,653100,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,401357,,80030.45028,40975.215,,,,,9.4072046,,0.122465951,0.073059358
2021,塔城地区,654200,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,284113.97,,55889.94692,21959.959,,,,,9.4306927,,0.088803881,0.040660638
2021,百色市,451000,广西壮族自治区,450000,,,,422.80499,,,3963,1568.71,,,,43892,,,,,,,,,,227568.45,,36921.54024,25383.85,,,,,9.0973167,,0.19942308,0.15982027
2021,北海市,450500,广西壮族自治区,450000,,,,182.7139,,,17886,1504.4301,,,,80710,,,,,,,,,,82207.516,,38547.75102,24607.764,,,,,17.395573,,2.012950993,1.7361338
2021,崇左市,451400,广西壮族自治区,450000,,,,251.42281,,,3631,989.09003,,,,47336,,,,,,,,,,147750.06,,28579.67539,19175.625,,,,,9.7698536,,0.325765061,0.25515184
2021,防城港市,450600,广西壮族自治区,450000,,,,101.9197,,,7396,815.88,,,,77548,,,,,,,,,,76399.367,,31762.41614,13540.574,,,,,13.64284,,1.014032609,0.53807473
2021,贵港市,450800,广西壮族自治区,450000,,,,566.80359,,,6717,1501.64,,,,34632,,,,,,,,,,137729.03,,34708.24271,22013.424,,,,,11.248383,,0.643462717,0.48018157
2021,桂林市,450300,广西壮族自治区,450000,,,,541.5874,,,7095,2311.0601,,,,46767,,20.891701,71.291702,2136.7,1476.8,,,,,206237.5,,44512.75992,30806.172,,,,,10.133482,,0.31163059,0.25091305
2021,河池市,451200,广西壮族自治区,450000,,,,433.30099,,,1915,1041.97,,,,30461,,,,,,,,,,192759.34,,23150.79968,13699.758,,,,,8.3270302,,0.134643518,0.092834838
2021,贺州市,451100,广西壮族自治区,450000,,,,249.3157,,,1345,909.21002,,,,45044,,,,,,,,,,95590.336,,18946.61477,11837.677,,,,,9.6460028,,0.314552174,0.22960874
2021,来宾市,451300,广西壮族自治区,450000,,,,268.5145,,,2502,832.88,,,,40091,,,,,,,,,,125511.12,,23018.89983,13508.426,,,,,9.1175318,,0.337134191,0.23096715
2021,柳州市,450200,广西壮族自治区,450000,,,,396.79349,,,8553,3057.24,,,,73328,,,,,,,,,,188983.94,,71039.20074,56024.734,,,,,12.142336,,0.741847019,0.68250519
2021,南宁市,450100,广西壮族自治区,450000,,,,800.94092,,,57809,5120.9399,,,,58241,,22.5917,76.091698,958.90002,1654.7,,,,,346729.34,,154778.4932,107566.13,,,,,14.295992,,1.381009995,1.1259139
2021,钦州市,450700,广西壮族自治区,450000,,,,419.46719,,,27652,1647.83,,,,49804,,,,,,,,,,126927.59,,40619.71177,20987.428,,,,,10.855177,,0.73597838,0.45830536
2021,梧州市,450400,广西壮族自治区,450000,,,,354.69171,,,6267,1369.37,,,,48463,,,,,,,,,,124857.42,,26419.09067,17044.172,,,,,9.9049911,,0.413365935,0.31301051
2021,玉林市,450900,广西壮族自治区,450000,,,,742.78137,,,12473,2070.6101,,,,35639,,,,,,,,,,169146.48,,47255.69224,31834.527,,,,,11.271591,,0.72866603,0.5722844
2021,巴彦淖尔市,150800,内蒙古自治区,150000,,,,171.75999,,,,982.70001,24.9,33.400002,41.700001,64144,,,,,,,,,,211175.73,,33754.93401,13845.855,,,,,8.3904104,,0.083496813,0.039890114
2021,包头市,150200,内蒙古自治区,150000,,,,224.08,,,,3293,3.5,47.700001,48.799999,121331,,,,,,,,,,197210.66,,80668.57399,51703.379,,,,,11.890904,,0.470244457,0.35041445
2021,赤峰市,150400,内蒙古自治区,150000,,,,454.35001,,,,1975.1,19,33.900002,47,49069,,,,,,,,,,512005.72,,94286.83701,43324.324,,,,,8.5446415,,0.169965158,0.091150001
2021,鄂尔多斯市,150600,内蒙古自治区,150000,,,,70.669998,,,,4715.7002,3.0999999,65.300003,31.6,218118,,,,,,,,,,629373.75,,144641.2923,70868.063,,,,,9.8793783,,0.276462571,0.15758726
2021,呼和浩特市,150100,内蒙古自治区,150000,,,,255.08,,,,3121.3999,4.4000001,33.700001,61.900002,89828,,7.6666999,49.075001,390.70001,2734.3,,,,,229441.38,,114080.9381,75564.695,,,,,12.869663,,1.08399152,0.83542031
2021,呼伦贝尔市,150700,内蒙古自治区,150000,,,,249.60001,,,,1354.8,24.1,33.200001,42.599998,60887,,,,,,,,,,157720.28,,46150.0141,17531.955,,,,,10.913231,,0.02557412,0.011411921
2021,通辽市,150500,内蒙古自治区,150000,,,,314.92001,,,,1411.4,23.6,31.9,44.5,49346,,,,,,,,,,445549.16,,67918.00284,28384.873,,,,,8.0565548,,0.178985595,0.087260783
2021,乌海市,150300,内蒙古自治区,150000,,,,43.650002,,,,718.70001,0.89999998,71.099998,28,128923,,,,,,,,,,56262.223,,28777.36784,17816.285,,,,,23.369011,,2.888885617,2.0783453
2021,乌兰察布市,150900,内蒙古自治区,150000,,,,263.75,,,,903.59998,16.5,41.5,42,53871,,,,,,,,,,252156.42,,46070.14289,22252.611,,,,,9.013505,,0.135904477,0.076532863
2021,固原市,640400,宁夏回族自治区,640000,,,,114.8,,,,375.12549,17.1,21.5,61.400002,32733,,,,,,,,,,95594.289,,21660.09755,13985.887,,,,,9.1495056,,0.357776701,0.26869774
2021,石嘴山市,640200,宁夏回族自治区,640000,,,,75.300003,,,,617.0318,6.0999999,52.099998,41.799999,81943,,,,,,,,,,72880.82,,25681.60762,17721.689,,,,,14.738753,,1.050947636,0.84771663
2021,吴忠市,640300,宁夏回族自治区,640000,,,,139.2,,,,762.46692,13.6,49.200001,37.200001,54933,,,,,,,,,,184992.34,,48100.72954,25486.357,,,,,10.149761,,0.487906426,0.30072865
2021,银川市,640100,宁夏回族自治区,640000,,,,288.20001,,,,2262.9521,3.7,45.400002,50.900002,78794,,11.3167,47.858299,146.39999,2717.5,,,,,197793.38,,131560.6394,93956.688,,,,,21.250139,,3.221105913,2.683218
2021,中卫市,640500,宁夏回族自治区,640000,,,,107.5,,,,504.73239,14.9,42.799999,42.299999,47083,,,,,,,,,,111037.84,,26518.57872,15151.649,,,,,9.9864664,,0.333359325,0.22157228
2021,昌都市,540300,西藏自治区,540000,,,,,,,,,,,,,,,,,,,,,,109355.14,,12061.45249,7099.1387,,,,,8.0301075,,0.020238451,0.013852907
2021,拉萨市,540100,西藏自治区,540000,,,,,,,,,,,,,,10.3333,36.341702,438.60001,3067.8999,,,,,102032.4,,38815.59657,27531.848,,,,,10.647599,,0.242774442,0.20605272
2021,林芝市,540400,西藏自治区,540000,,,,,,,,,,,,,,,,,,,,,,74646.469,,6596.868123,3323.4656,,,,,7.7750416,,0.010763578,0.006316376
2021,那曲市,540600,西藏自治区,540000,,,,,,,,,,,,,,,,,,,,,,67977.586,,6830.302088,3573.095,,,,,7.656909,,0.003490343,0.002216152
2021,日喀则市,540200,西藏自治区,540000,,,,,,,,,,,,,,,,,,,,,,156360.08,,15105.25301,7213.0122,,,,,7.4677558,,0.015731452,0.008880592
2021,山南市,540500,西藏自治区,540000,,,,,,,,,,,,,,,,,,,,,,129607.02,,17335.57981,8243.7852,,,,,8.1780357,,0.041470596,0.023278376
2021,哈密市,650500,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,246328.11,,44523.83913,23177.031,,,,,8.6528692,,0.051930739,0.031437676
2021,克拉玛依市,650200,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,122016.8,,68200.51711,42289.559,,,,,16.545029,,1.439987231,1.0502906
2021,吐鲁番市,650400,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,164685.34,,31279.25911,16280.065,,,,,9.2885485,,0.071651126,0.043337062
2021,乌鲁木齐市,650100,新疆维吾尔自治区,650000,,,,,,,,,,,,,,8.4083004,52.366699,258.60001,2634,,,,,245585.16,,180257.0093,125665.42,,,,,20.402403,,1.971843754,1.6048815
2021,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,380096.94,,89604.21922,53469.391,,,,,9.5655956,,0.031535425,0.022018746
2021,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,115127.41,,27139.87705,14566.679,,,,,9.3588142,,0.173483978,0.11410566
2021,昌吉回族自治州,652300,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,517952.19,,112610.5005,58944.215,,,,,10.61068,,0.235789737,0.14362478
2021,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,116126.03,,15892.79677,8469.7764,,,,,8.6022749,,0.037678702,0.023371365
2021,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,337798.16,,80202.94595,44021.668,,,,,9.5176048,,0.227324133,0.14523838
2021,阿拉尔市,659002,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,44499.715,,9989.238471,4078.4521,,,,,10.339144,,0.417792981,0.20505634
2021,北屯市,659005,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,9495.0586,,5082.669028,3062.8298,,,,,15.594242,,0.812903668,0.59543562
2021,胡杨河市,659010,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,24466.984,,5258.171669,1895.9424,,,,,12.996055,,0.688037529,0.28904653
2021,可克达拉市,659008,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,17429.125,,4449.141192,1123.9702,,,,,10.619288,,0.657380541,0.19397932
2021,昆玉市,659009,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,8122.7842,,1406.684485,501.43619,,,,,8.9876423,,0.357777542,0.14842829
2021,石河子市,659001,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,26233.898,,16279.33065,10390.5,,,,,35.312172,,5.478897728,4.0810761
2021,双河市,659007,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,16228.667,,3208.058696,1233.1166,,,,,11.0856,,0.501742775,0.22420126
2021,铁门关市,659006,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,13014.938,,5624.539332,3840.72,,,,,16.067591,,1.529452162,1.2137007
2021,图木舒克市,659003,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,33617.211,,12738.78056,8047.2314,,,,,12.392035,,1.099485437,0.89799803
2021,五家渠市,659004,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,22290.102,,8878.936743,5230.7842,,,,,18.688807,,1.836085848,1.2980106
2021,新星市,659011,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,,,,,11460.004,,2493.663023,1178.7322,,,,,11.07616,,0.157355527,0.086428225
2022,大兴安岭地区,232700,黑龙江省,230000,,,,,,,,,,,,,,,,,,,,,,,,,1565.0519,,,,,,,,0.003640443
2022,安庆市,340800,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,41417.016,,,,,,,,0.71574652
2022,蚌埠市,340300,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,40441.789,,,,,,,,1.4742142
2022,亳州市,341600,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,32920.422,,,,,,,,0.80384028
2022,池州市,341700,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,14056.878,,,,,,,,0.37389573
2022,滁州市,341100,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,87104.922,,,,,,,,1.4037299
2022,阜阳市,341200,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,92015.992,,,,,,,,1.9174597
2022,合肥市,340100,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,226427.91,,,,,,,,4.5307732
2022,淮北市,340600,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,31924.805,,,,,,,,2.4214933
2022,淮南市,340400,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,36432.016,,,,,,,,1.4700915
2022,黄山市,341000,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,6098.1499,,,,,,,,0.13714591
2022,六安市,341500,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,54598.52,,,,,,,,0.76748198
2022,马鞍山市,340500,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,40477.164,,,,,,,,2.2566512
2022,宿州市,341300,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,51044.352,,,,,,,,1.0656695
2022,铜陵市,340700,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,16334.357,,,,,,,,1.3122517
2022,芜湖市,340200,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,63859.875,,,,,,,,2.3543034
2022,宣城市,341800,安徽省,340000,,,,,,,,,,,,,,,,,,,,,,,,,31565.16,,,,,,,,0.55839443
2022,福州市,350100,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,138515.98,,,,,,,,2.7745345
2022,龙岩市,350800,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,35132.273,,,,,,,,0.41571909
2022,南平市,350700,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,33861.367,,,,,,,,0.28589401
2022,宁德市,350900,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,45583.168,,,,,,,,0.78934151
2022,莆田市,350300,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,53321.242,,,,,,,,3.2131734
2022,泉州市,350500,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,177145.06,,,,,,,,3.6319709
2022,三明市,350400,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,25369.422,,,,,,,,0.24713942
2022,厦门市,350200,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,97249.633,,,,,,,,15.189939
2022,漳州市,350600,福建省,350000,,,,,,,,,,,,,,,,,,,,,,,,,116237.2,,,,,,,,2.138737
2022,白银市,620400,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,15630.684,,,,,,,,0.15576626
2022,定西市,621100,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,14537.229,,,,,,,,0.15115525
2022,嘉峪关市,620200,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,10692.877,,,,,,,,1.6796336
2022,金昌市,620300,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,13896.307,,,,,,,,0.35655782
2022,酒泉市,620900,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,29999.076,,,,,,,,0.034113497
2022,兰州市,620100,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,63215.195,,,,,,,,0.96304673
2022,陇南市,621200,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,9691.3545,,,,,,,,0.07220149
2022,平凉市,620800,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,13360.044,,,,,,,,0.24455264
2022,庆阳市,621000,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,32240.443,,,,,,,,0.23958454
2022,天水市,620500,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,17296.113,,,,,,,,0.24857055
2022,武威市,620600,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,12490.189,,,,,,,,0.075681828
2022,张掖市,620700,甘肃省,620000,,,,,,,,,,,,,,,,,,,,,,,,,12816.324,,,,,,,,0.064715371
2022,潮州市,445100,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,43236.316,,,,,,,,3.3148313
2022,东莞市,441900,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,222579.98,,,,,,,,21.997564
2022,佛山市,440600,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,185681.45,,,,,,,,11.628804
2022,广州市,440100,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,300336.72,,,,,,,,9.9871178
2022,河源市,441600,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,32598.861,,,,,,,,0.48323011
2022,惠州市,441300,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,152620.81,,,,,,,,3.1331127
2022,江门市,440700,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,101213.38,,,,,,,,2.5889287
2022,揭阳市,445200,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,80209.344,,,,,,,,3.5374174
2022,茂名市,440900,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,56015.656,,,,,,,,1.149438
2022,梅州市,441400,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,34717.973,,,,,,,,0.49913049
2022,清远市,441800,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,52617.051,,,,,,,,0.63155109
2022,汕头市,440500,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,81374.633,,,,,,,,9.9128132
2022,汕尾市,441500,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,54234.258,,,,,,,,2.6839998
2022,韶关市,440200,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,32255.959,,,,,,,,0.39724651
2022,深圳市,440300,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,203649.45,,,,,,,,25.224415
2022,阳江市,441700,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,34319.555,,,,,,,,1.0312684
2022,云浮市,445300,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,21987.58,,,,,,,,0.65229636
2022,湛江市,440800,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,90418.297,,,,,,,,1.7883883
2022,肇庆市,441200,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,57076.535,,,,,,,,0.88412881
2022,中山市,442000,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,91436.523,,,,,,,,13.291511
2022,珠海市,440400,广东省,440000,,,,,,,,,,,,,,,,,,,,,,,,,48475.805,,,,,,,,9.7353315
2022,安顺市,520400,贵州省,520000,,,,,,,,,,,,,,,,,,,,,,,,,18166.998,,,,,,,,0.44018799
2022,毕节市,520500,贵州省,520000,,,,,,,,,,,,,,,,,,,,,,,,,24605.869,,,,,,,,0.2036086
2022,贵阳市,520100,贵州省,520000,,,,,,,,,,,,,,,,,,,,,,,,,70004.75,,,,,,,,1.9454702
2022,六盘水市,520200,贵州省,520000,,,,,,,,,,,,,,,,,,,,,,,,,16195.497,,,,,,,,0.36579582
2022,铜仁市,520600,贵州省,520000,,,,,,,,,,,,,,,,,,,,,,,,,20888.654,,,,,,,,0.25516185
2022,遵义市,520300,贵州省,520000,,,,,,,,,,,,,,,,,,,,,,,,,44862.543,,,,,,,,0.32026342
2022,儋州市,460400,海南省,460000,,,,,,,,,,,,,,,,,,,,,,,,,15916.405,,,,,,,,1.1805166
2022,海口市,460100,海南省,460000,,,,,,,,,,,,,,,,,,,,,,,,,43094.875,,,,,,,,4.6492729
2022,三亚市,460200,海南省,460000,,,,,,,,,,,,,,,,,,,,,,,,,22200.904,,,,,,,,2.810869
2022,保定市,130600,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,153069.45,,,,,,,,1.3465976
2022,沧州市,130900,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,97189.305,,,,,,,,1.4125398
2022,承德市,130800,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,33482.34,,,,,,,,0.15932958
2022,邯郸市,130400,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,76332.289,,,,,,,,1.2743282
2022,衡水市,131100,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,28963.881,,,,,,,,0.64974302
2022,廊坊市,131000,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,115058.24,,,,,,,,3.4715798
2022,秦皇岛市,130300,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,42757.629,,,,,,,,1.061855
2022,石家庄市,130100,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,132753.61,,,,,,,,1.8668481
2022,唐山市,130200,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,149644.42,,,,,,,,2.2788959
2022,邢台市,130500,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,64316.203,,,,,,,,1.0296874
2022,张家口市,130700,河北省,130000,,,,,,,,,,,,,,,,,,,,,,,,,52008.738,,,,,,,,0.26823699
2022,安阳市,410500,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,54613.07,,,,,,,,1.5046663
2022,鹤壁市,410600,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,21223.523,,,,,,,,2.0104408
2022,焦作市,410800,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,39971.008,,,,,,,,2.0205026
2022,开封市,410200,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,50051.48,,,,,,,,1.6486051
2022,洛阳市,410300,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,86588.758,,,,,,,,1.1855851
2022,漯河市,411100,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,28970.381,,,,,,,,2.2346663
2022,南阳市,411300,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,65457.633,,,,,,,,0.52144402
2022,平顶山市,410400,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,46907.965,,,,,,,,1.2473751
2022,濮阳市,410900,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,45316.156,,,,,,,,2.1650307
2022,三门峡市,411200,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,19524.289,,,,,,,,0.40823647
2022,商丘市,411400,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,68496.281,,,,,,,,1.3206969
2022,新乡市,410700,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,73318.125,,,,,,,,1.8108672
2022,信阳市,411500,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,37078.883,,,,,,,,0.4177058
2022,许昌市,411000,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,39856.836,,,,,,,,1.6522588
2022,郑州市,410100,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,198204.38,,,,,,,,5.4446249
2022,周口市,411600,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,70382.148,,,,,,,,1.2200395
2022,驻马店市,411700,河南省,410000,,,,,,,,,,,,,,,,,,,,,,,,,65719.492,,,,,,,,0.92043322
2022,大庆市,230600,黑龙江省,230000,,,,,,,,,,,,,,,,,,,,,,,,,72358.461,,,,,,,,0.66705966
